date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2021-06-04,18,15,0.0,13.3,4,40,02:47 AM,02:50 PM,04:46 AM,09:12 PM,13,16,16,16,9,86,80,1.5,1024,18,10,277,8,london
2021-06-05,23,12,0.0,16.7,6,33,03:01 AM,03:58 PM,04:46 AM,09:13 PM,11,18,19,18,9,8,66,0.0,1026,23,9,294,8,london
2021-06-06,23,15,0.0,13.3,4,26,03:15 AM,05:07 PM,04:45 AM,09:14 PM,13,18,18,18,8,74,78,6.6,1026,23,10,198,6,london
2021-06-07,23,13,0.0,14.1,4,19,03:30 AM,06:15 PM,04:45 AM,09:14 PM,12,18,18,18,9,62,71,1.8,1023,23,10,242,7,london
2021-06-08,23,13,0.0,16.7,5,13,03:47 AM,07:25 PM,04:44 AM,09:15 PM,9,18,19,18,10,13,58,0.0,1024,23,10,280,9,london
2021-06-09,24,15,0.0,16.7,6,6,04:08 AM,08:33 PM,04:44 AM,09:16 PM,10,19,20,19,10,29,58,0.0,1021,24,10,243,8,london
2021-06-10,25,16,0.0,15.8,5,1,04:35 AM,09:39 PM,04:43 AM,09:17 PM,14,20,21,20,12,56,71,0.1,1021,25,10,241,10,london
2021-06-11,25,16,0.0,15.8,5,8,05:12 AM,10:37 PM,04:43 AM,09:18 PM,15,21,21,21,14,51,73,0.1,1020,25,10,256,12,london
2021-06-12,24,14,0.0,16.8,6,15,05:58 AM,11:27 PM,04:43 AM,09:18 PM,11,20,20,20,13,20,60,0.0,1023,24,10,283,11,london
2021-06-13,28,15,0.0,16.8,6,21,06:56 AM,No moonset,04:43 AM,09:19 PM,11,22,22,21,9,5,54,0.0,1026,28,10,51,8,london
2021-06-14,28,19,0.0,16.6,7,28,08:03 AM,12:06 AM,04:43 AM,09:19 PM,15,24,24,23,11,25,61,0.2,1021,28,10,261,9,london
2021-06-15,27,16,0.0,16.6,5,35,09:16 AM,12:36 AM,04:42 AM,09:20 PM,12,20,21,20,13,48,59,0.0,1021,27,10,76,11,london
2021-06-16,29,17,0.0,16.8,7,42,10:32 AM,01:01 AM,04:42 AM,09:20 PM,13,24,24,23,8,9,57,0.0,1013,29,10,152,7,london
2021-06-17,20,17,0.0,12.6,4,48,11:50 AM,01:21 AM,04:42 AM,09:21 PM,17,19,19,19,9,87,90,24.1,1010,20,7,161,7,london
2021-06-18,13,5,0.0,12.6,3,55,01:09 PM,01:38 AM,04:42 AM,09:21 PM,12,10,12,10,25,100,95,59.0,1014,13,6,96,18,london
2021-06-19,18,12,0.0,13.4,4,62,02:30 PM,01:54 AM,04:42 AM,09:21 PM,12,15,15,15,14,76,82,0.3,1016,18,8,140,11,london
2021-06-20,16,11,0.0,12.6,3,69,03:54 PM,02:10 AM,04:43 AM,09:22 PM,11,13,13,13,15,100,87,22.1,1008,16,8,109,12,london
2021-06-21,12,11,0.0,12.6,3,76,05:22 PM,02:29 AM,04:43 AM,09:22 PM,11,10,12,10,26,99,92,12.8,1011,12,7,52,18,london
2021-06-22,12,4,0.0,13.4,3,82,06:51 PM,02:52 AM,04:43 AM,09:22 PM,10,10,11,10,17,83,88,7.6,1020,12,9,21,11,london
2021-06-23,17,9,0.0,14.2,3,89,08:19 PM,03:22 AM,04:43 AM,09:22 PM,9,12,13,12,13,59,75,0.0,1023,17,10,63,10,london
2021-06-24,25,13,0.0,16.8,6,96,09:37 PM,04:02 AM,04:44 AM,09:22 PM,9,19,20,19,5,5,57,0.0,1022,25,10,44,5,london
2021-06-25,22,15,0.0,13.4,4,97,10:39 PM,04:58 AM,04:44 AM,09:22 PM,13,18,19,18,12,78,73,0.5,1020,22,10,239,10,london
2021-06-26,16,9,0.0,12.6,3,91,11:25 PM,06:08 AM,04:45 AM,09:22 PM,14,13,14,13,8,90,95,12.4,1016,16,7,110,6,london
2021-06-27,19,15,0.0,12.6,4,84,11:57 PM,07:28 AM,04:45 AM,09:22 PM,14,17,17,17,18,90,85,2.3,1016,19,8,68,14,london
2021-06-28,21,11,0.0,14.2,4,77,No moonrise,08:49 AM,04:46 AM,09:22 PM,15,16,17,16,8,82,84,3.7,1015,21,10,152,6,london
2021-06-29,18,13,0.0,12.6,4,70,12:20 AM,10:08 AM,04:46 AM,09:22 PM,14,15,16,15,15,98,93,10.8,1016,18,7,43,11,london
2021-06-30,18,13,0.0,13.4,4,64,12:38 AM,11:24 AM,04:47 AM,09:21 PM,11,15,16,15,14,75,76,1.1,1016,18,10,56,11,london
2021-07-01,19,13,0.0,15.0,4,57,12:54 AM,12:36 PM,04:47 AM,09:21 PM,9,16,16,16,9,59,64,0.0,1018,19,10,301,7,london
2021-07-02,22,14,0.0,14.2,4,50,01:08 AM,01:46 PM,04:48 AM,09:21 PM,13,18,19,18,6,55,73,0.6,1019,22,10,56,5,london
2021-07-03,18,11,0.0,14.2,4,43,01:22 AM,02:55 PM,04:49 AM,09:20 PM,13,16,17,16,13,67,76,0.7,1012,18,9,205,10,london
2021-07-04,20,9,0.0,13.3,4,36,01:36 AM,04:04 PM,04:50 AM,09:20 PM,14,15,16,15,14,74,85,3.1,1008,20,10,187,10,london
2021-07-05,20,13,0.0,15.0,4,30,01:53 AM,05:13 PM,04:51 AM,09:19 PM,12,15,16,15,21,71,79,1.7,1007,20,10,195,16,london
2021-07-06,18,14,0.0,13.3,4,23,02:12 AM,06:22 PM,04:51 AM,09:19 PM,13,15,16,15,36,87,83,10.8,1000,18,9,201,25,london
2021-07-07,20,13,0.0,14.1,4,16,02:37 AM,07:29 PM,04:52 AM,09:18 PM,12,16,16,16,18,60,77,0.8,1014,20,10,205,14,london
2021-07-08,23,13,0.0,13.3,4,9,03:11 AM,08:30 PM,04:53 AM,09:17 PM,13,18,19,18,10,68,75,1.2,1018,23,10,231,8,london
2021-07-09,23,15,0.0,14.1,5,3,03:54 AM,09:24 PM,04:54 AM,09:17 PM,14,19,19,19,12,60,72,0.2,1019,23,10,233,10,london
2021-07-10,16,8,0.0,14.1,3,4,04:48 AM,10:06 PM,04:55 AM,09:16 PM,12,14,15,14,8,75,83,2.1,1017,16,8,231,6,london
2021-07-11,20,12,0.0,13.3,4,11,05:53 AM,10:40 PM,04:56 AM,09:15 PM,13,15,15,15,10,86,87,2.2,1014,20,7,197,8,london
2021-07-12,20,15,0.0,13.3,4,18,07:06 AM,11:06 PM,04:58 AM,09:14 PM,14,18,18,18,9,79,78,4.1,1011,20,10,118,6,london
2021-07-13,22,15,0.0,13.2,4,25,08:22 AM,11:27 PM,04:59 AM,09:13 PM,14,18,19,18,15,64,77,0.9,1015,22,9,18,12,london
2021-07-14,21,16,0.0,13.9,4,31,09:40 AM,11:45 PM,05:00 AM,09:12 PM,15,18,19,18,14,71,80,1.1,1018,21,9,301,11,london
2021-07-15,24,16,0.0,16.1,5,38,10:58 AM,No moonset,05:01 AM,09:11 PM,13,19,20,19,19,38,69,0.0,1021,24,10,211,16,london
2021-07-16,24,13,0.0,16.1,6,45,12:16 PM,12:01 AM,05:02 AM,09:10 PM,12,19,20,19,18,8,66,0.0,1027,24,10,14,15,london
2021-07-17,29,18,0.0,16.1,6,52,01:38 PM,12:16 AM,05:03 AM,09:09 PM,15,24,24,23,12,3,63,0.0,1028,29,10,47,10,london
2021-07-18,29,22,0.0,16.0,7,58,03:01 PM,12:33 AM,05:05 AM,09:08 PM,16,26,26,25,10,8,60,0.0,1024,29,10,245,8,london
2021-07-19,23,18,0.0,14.7,5,65,04:27 PM,12:54 AM,05:06 AM,09:07 PM,14,20,21,20,11,49,66,0.0,1023,23,10,91,10,london
2021-07-20,25,17,0.0,14.7,5,72,05:54 PM,01:19 AM,05:07 AM,09:06 PM,13,22,22,21,8,52,63,0.0,1023,25,10,106,7,london
2021-07-21,29,19,0.0,16.0,6,79,07:15 PM,01:54 AM,05:09 AM,09:04 PM,16,24,24,24,7,39,67,1.6,1022,29,10,177,5,london
2021-07-22,27,19,0.0,15.9,6,85,08:23 PM,02:41 AM,05:10 AM,09:03 PM,14,23,23,22,12,13,61,0.0,1023,27,10,92,11,london
2021-07-23,23,17,0.0,15.9,6,92,09:16 PM,03:44 AM,05:11 AM,09:02 PM,12,20,20,20,22,32,64,0.0,1016,23,10,80,17,london
2021-07-24,24,17,0.0,13.7,5,99,09:54 PM,05:00 AM,05:13 AM,09:00 PM,14,20,20,20,17,80,72,8.2,1008,24,9,133,12,london
2021-07-25,19,16,0.0,9.7,4,94,10:21 PM,06:21 AM,05:14 AM,08:59 PM,15,17,17,17,11,84,88,8.1,1008,19,8,28,8,london
2021-07-26,26,16,0.0,11.6,5,87,10:41 PM,07:44 AM,05:16 AM,08:58 PM,14,21,21,21,9,57,69,2.2,1010,26,10,280,7,london
2021-07-27,23,16,0.0,10.6,4,81,10:58 PM,09:03 AM,05:17 AM,08:56 PM,15,19,19,19,17,80,78,5.0,1009,23,10,220,13,london
2021-07-28,20,15,0.0,12.5,4,74,11:13 PM,10:18 AM,05:19 AM,08:55 PM,12,17,17,17,25,45,72,1.8,1009,20,10,229,19,london
2021-07-29,20,13,0.0,13.5,4,67,11:27 PM,11:30 AM,05:20 AM,08:53 PM,10,16,16,16,24,44,66,0.1,1009,20,10,243,18,london
2021-07-30,17,10,0.0,9.6,3,60,11:41 PM,12:40 PM,05:22 AM,08:51 PM,12,14,15,14,13,71,82,7.8,1010,17,8,252,10,london
2021-07-31,21,15,0.0,9.5,4,54,11:57 PM,01:50 PM,05:23 AM,08:50 PM,12,18,18,18,16,79,71,3.1,1009,21,10,261,12,london
2021-08-01,20,14,0.0,10.5,4,47,No moonrise,03:00 PM,05:25 AM,08:48 PM,13,17,17,17,11,78,78,4.7,1011,20,8,236,8,london
2021-08-02,21,14,0.0,13.5,4,40,12:15 AM,04:09 PM,05:26 AM,08:46 PM,8,17,18,17,9,49,58,0.0,1015,21,10,89,8,london
2021-08-03,21,14,0.0,13.5,4,33,12:38 AM,05:17 PM,05:28 AM,08:45 PM,10,17,18,17,12,59,64,0.8,1013,21,10,72,10,london
2021-08-04,22,15,0.0,10.5,4,26,01:08 AM,06:21 PM,05:29 AM,08:43 PM,11,18,18,18,8,68,66,0.6,1013,22,10,140,6,london
2021-08-05,20,15,0.0,9.4,4,20,01:48 AM,07:18 PM,05:31 AM,08:41 PM,13,17,17,17,19,86,76,0.3,1007,20,10,193,15,london
2021-08-06,20,15,0.0,9.4,4,13,02:38 AM,08:04 PM,05:32 AM,08:39 PM,13,17,17,17,22,79,80,3.1,1001,20,10,222,17,london
2021-08-07,20,14,0.0,9.4,4,6,03:40 AM,08:41 PM,05:34 AM,08:38 PM,12,16,17,16,24,80,77,4.5,1000,20,10,212,17,london
2021-08-08,21,15,0.0,9.4,4,1,04:51 AM,09:09 PM,05:35 AM,08:36 PM,12,16,17,16,26,96,74,2.4,1006,21,10,237,20,london
2021-08-09,19,15,0.0,10.4,4,7,06:08 AM,09:32 PM,05:37 AM,08:34 PM,13,16,16,16,25,75,82,7.9,1011,19,9,223,18,london
2021-08-10,20,13,0.0,10.4,4,14,07:27 AM,09:51 PM,05:38 AM,08:32 PM,12,17,17,17,16,65,72,0.5,1015,20,10,246,13,london
2021-08-11,25,15,0.0,13.5,6,21,08:46 AM,10:07 PM,05:40 AM,08:30 PM,13,20,20,20,11,31,66,0.0,1018,25,10,227,9,london
2021-08-12,24,17,0.0,13.5,5,28,10:06 AM,10:23 PM,05:42 AM,08:28 PM,13,20,21,20,14,32,67,0.0,1019,24,10,224,12,london
2021-08-13,22,15,0.0,13.5,4,34,11:27 AM,10:39 PM,05:43 AM,08:26 PM,12,19,19,19,15,37,67,0.0,1021,22,10,245,13,london
2021-08-14,24,16,0.0,9.2,4,41,12:49 PM,10:58 PM,05:45 AM,08:24 PM,14,19,20,19,14,78,74,0.4,1019,24,10,241,12,london
2021-08-15,26,18,0.0,14.5,6,48,02:13 PM,11:21 PM,05:46 AM,08:22 PM,13,21,21,21,17,28,64,0.0,1015,26,10,223,14,london
2021-08-16,22,14,0.0,14.5,5,55,03:38 PM,11:52 PM,05:48 AM,08:20 PM,10,18,19,18,18,25,59,0.0,1016,22,10,302,15,london
2021-08-17,19,14,0.0,9.2,4,62,04:59 PM,No moonset,05:49 AM,08:18 PM,11,16,17,16,12,81,72,0.0,1020,19,10,294,10,london
2021-08-18,20,15,0.0,9.2,4,68,06:11 PM,12:32 AM,05:51 AM,08:16 PM,13,17,17,17,15,69,75,0.0,1017,20,10,278,12,london
2021-08-19,22,15,0.0,13.4,4,75,07:08 PM,01:28 AM,05:53 AM,08:14 PM,12,18,19,18,15,43,68,0.0,1015,22,10,264,12,london
2021-08-20,25,16,0.0,14.5,6,82,07:51 PM,02:37 AM,05:54 AM,08:12 PM,13,20,20,20,11,45,67,0.1,1016,25,10,243,9,london
2021-08-21,25,17,0.0,13.4,5,89,08:21 PM,03:57 AM,05:56 AM,08:10 PM,14,20,21,20,15,57,68,0.0,1014,25,10,178,12,london
2021-08-22,19,14,0.0,9.1,4,95,08:44 PM,05:19 AM,05:57 AM,08:08 PM,14,16,16,16,15,86,84,2.8,1016,19,10,267,12,london
2021-08-23,24,14,0.0,14.5,6,98,09:02 PM,06:39 AM,05:59 AM,08:06 PM,11,19,19,19,17,23,63,0.1,1026,24,10,103,14,london
2021-08-24,21,14,0.0,11.1,4,91,09:18 PM,07:57 AM,06:00 AM,08:04 PM,11,17,18,17,16,42,66,0.0,1028,21,10,44,13,london
2021-08-25,24,13,0.0,11.6,5,84,09:32 PM,09:11 AM,06:02 AM,08:02 PM,11,18,19,18,15,8,65,0.0,1026,24,10,35,12,london
2021-08-26,21,13,0.0,11.6,4,77,09:46 PM,10:23 AM,06:04 AM,08:00 PM,10,17,17,17,20,30,64,0.0,1023,21,10,58,16,london
2021-08-27,21,13,0.0,9.2,4,71,10:01 PM,11:35 AM,06:05 AM,07:58 PM,7,16,16,16,17,61,56,0.0,1024,21,10,25,14,london
2021-08-28,20,12,0.0,8.0,4,64,10:18 PM,12:45 PM,06:07 AM,07:55 PM,10,15,16,15,20,49,69,0.0,1025,20,10,17,16,london
2021-08-29,22,12,0.0,11.6,5,57,10:39 PM,01:55 PM,06:08 AM,07:53 PM,8,16,17,16,15,15,60,0.0,1024,22,10,13,12,london
2021-08-30,23,13,0.0,11.6,4,50,11:06 PM,03:04 PM,06:10 AM,07:51 PM,10,16,17,16,20,32,65,0.0,1024,23,10,18,16,london
2021-08-31,22,13,0.0,10.4,4,44,11:41 PM,04:09 PM,06:11 AM,07:49 PM,9,16,17,16,20,41,65,0.0,1028,22,10,25,16,london
2021-09-01,20,13,0.0,10.4,4,37,No moonrise,05:09 PM,06:13 AM,07:47 PM,9,14,15,14,20,50,68,0.0,1029,20,10,31,16,london
2021-09-02,24,13,0.0,11.6,5,30,12:26 AM,05:59 PM,06:15 AM,07:44 PM,10,18,19,18,18,24,62,0.0,1027,24,10,59,14,london
2021-09-03,23,13,0.0,11.6,5,23,01:24 AM,06:39 PM,06:16 AM,07:42 PM,10,16,18,16,17,13,69,0.0,1022,23,10,65,13,london
2021-09-04,21,11,0.0,10.4,4,17,02:31 AM,07:11 PM,06:18 AM,07:40 PM,9,14,15,14,18,31,70,0.0,1019,21,10,75,14,london
2021-09-05,23,13,0.0,10.3,4,10,03:47 AM,07:36 PM,06:19 AM,07:38 PM,10,17,18,17,14,51,65,0.0,1020,23,10,83,10,london
2021-09-06,29,15,0.0,11.6,6,3,05:06 AM,07:56 PM,06:21 AM,07:35 PM,7,20,20,20,9,13,45,0.0,1023,29,10,92,6,london
2021-09-07,29,16,0.0,11.6,6,4,06:27 AM,08:13 PM,06:23 AM,07:33 PM,11,22,22,21,14,8,53,0.0,1022,29,10,90,10,london
2021-09-08,27,17,0.0,11.6,6,11,07:49 AM,08:29 PM,06:24 AM,07:31 PM,11,22,22,21,16,23,55,0.6,1013,27,10,88,11,london
2021-09-09,25,17,0.0,9.1,5,17,09:12 AM,08:45 PM,06:26 AM,07:29 PM,15,21,21,21,14,53,72,1.2,1010,25,10,212,11,london
2021-09-10,23,16,0.0,6.5,5,24,10:35 AM,09:03 PM,06:27 AM,07:26 PM,15,19,20,19,11,72,77,1.4,1012,23,10,226,8,london
2021-09-11,21,16,0.0,6.5,4,31,12:01 PM,09:25 PM,06:29 AM,07:24 PM,15,18,18,18,14,87,83,0.4,1015,21,10,257,10,london
2021-09-12,24,15,0.0,11.6,5,38,01:28 PM,09:52 PM,06:30 AM,07:22 PM,11,19,19,19,7,27,63,0.0,1017,24,10,180,5,london
2021-09-13,18,13,0.0,9.0,4,44,02:50 PM,10:29 PM,06:32 AM,07:19 PM,9,15,15,15,16,61,69,0.0,1018,18,10,90,13,london
2021-09-14,22,12,0.0,11.6,5,51,04:05 PM,11:20 PM,06:34 AM,07:17 PM,10,16,17,16,10,41,67,0.2,1017,22,9,83,8,london
2021-09-15,16,13,0.0,6.4,3,58,05:06 PM,No moonset,06:35 AM,07:15 PM,12,14,15,14,13,94,87,0.2,1013,16,9,310,9,london
2021-09-16,21,15,0.0,7.7,4,65,05:51 PM,12:24 AM,06:37 AM,07:12 PM,11,18,18,18,11,63,67,0.1,1018,21,10,226,8,london
2021-09-17,22,14,0.0,11.6,5,72,06:24 PM,01:39 AM,06:39 AM,07:10 PM,12,18,18,18,12,27,69,0.0,1013,22,10,195,10,london
2021-09-18,22,16,0.0,9.0,4,78,06:48 PM,02:59 AM,06:40 AM,07:08 PM,12,18,19,18,13,63,69,2.3,1013,22,10,113,9,london
2021-09-19,22,16,0.0,9.0,4,85,07:08 PM,04:19 AM,06:42 AM,07:05 PM,11,18,19,18,5,55,64,0.7,1016,22,10,176,4,london
2021-09-20,20,14,0.0,9.0,4,92,07:24 PM,05:38 AM,06:43 AM,07:03 PM,10,17,17,17,15,52,67,0.2,1020,20,10,104,11,london
2021-09-21,22,13,0.0,11.6,5,99,07:38 PM,06:53 AM,06:45 AM,07:01 PM,10,17,17,17,8,10,65,0.0,1030,22,10,319,6,london
2021-09-22,24,13,0.0,11.6,5,95,07:51 PM,08:06 AM,06:47 AM,06:58 PM,10,18,18,18,10,3,61,0.0,1027,24,10,221,7,london
2021-09-23,21,13,0.0,8.8,4,88,08:05 PM,09:18 AM,06:48 AM,06:56 PM,11,16,17,16,15,35,71,0.0,1021,21,10,279,11,london
2021-09-24,24,14,0.0,11.6,5,81,08:21 PM,10:29 AM,06:50 AM,06:54 PM,11,18,19,18,12,18,63,0.0,1016,24,10,258,9,london
2021-09-25,24,16,0.0,6.0,4,74,08:40 PM,11:40 AM,06:51 AM,06:51 PM,14,19,19,19,8,67,75,0.2,1015,24,10,214,5,london
2021-09-26,22,16,0.0,11.6,5,68,09:04 PM,12:50 PM,06:53 AM,06:49 PM,10,18,19,18,14,37,58,0.0,1012,22,10,202,10,london
2021-09-27,18,13,0.0,11.6,4,61,09:35 PM,01:57 PM,06:55 AM,06:47 PM,8,15,15,15,22,44,64,2.8,1016,18,10,240,18,london
2021-09-28,17,12,0.0,5.9,3,54,10:16 PM,02:59 PM,06:56 AM,06:44 PM,8,13,14,13,19,78,72,1.3,1020,17,10,207,15,london
2021-09-29,18,9,0.0,11.6,4,47,11:08 PM,03:53 PM,06:58 AM,06:42 PM,5,11,13,11,29,30,61,4.2,1021,18,10,262,22,london
2021-09-30,14,9,0.0,5.7,3,40,No moonrise,04:37 PM,07:00 AM,06:40 PM,8,10,12,10,28,69,79,0.7,1022,14,8,226,20,london
2021-10-01,16,12,0.0,5.7,3,34,12:11 AM,05:11 PM,07:01 AM,06:38 PM,11,13,14,13,27,87,84,3.8,1011,16,10,227,19,london
2021-10-02,15,10,0.0,7.1,3,27,01:23 AM,05:38 PM,07:03 AM,06:35 PM,8,10,12,10,25,64,78,4.3,1002,15,10,186,19,london
2021-10-03,16,10,0.0,10.1,3,20,02:40 AM,05:59 PM,07:05 AM,06:33 PM,9,12,13,12,20,54,80,25.4,997,16,9,230,16,london
2021-10-04,16,11,0.0,5.6,3,13,04:00 AM,06:17 PM,07:06 AM,06:31 PM,9,12,13,12,22,74,77,0.2,1010,16,10,196,16,london
2021-10-05,15,11,0.0,5.6,3,7,05:23 AM,06:33 PM,07:08 AM,06:28 PM,9,11,12,11,25,93,82,28.6,1003,15,9,231,19,london
2021-10-06,16,9,0.0,11.2,4,0,06:46 AM,06:49 PM,07:10 AM,06:26 PM,6,11,12,11,22,12,69,0.0,1020,16,10,292,16,london
2021-10-07,16,10,0.0,7.1,3,7,08:11 AM,07:07 PM,07:11 AM,06:24 PM,8,13,13,13,6,61,74,0.0,1027,16,10,209,4,london
2021-10-08,19,14,0.0,7.1,4,14,09:40 AM,07:27 PM,07:13 AM,06:22 PM,13,15,15,15,7,71,84,0.1,1030,19,7,135,5,london
2021-10-09,21,12,0.0,11.1,5,21,11:09 AM,07:53 PM,07:15 AM,06:20 PM,10,15,15,15,8,5,73,0.0,1029,21,10,70,6,london
2021-10-10,18,12,0.0,7.0,4,27,12:37 PM,08:27 PM,07:16 AM,06:17 PM,11,15,15,15,9,51,76,0.2,1028,18,10,234,7,london
2021-10-11,15,10,0.0,11.0,4,34,01:57 PM,09:14 PM,07:18 AM,06:15 PM,7,12,13,12,14,27,69,0.0,1029,15,10,338,10,london
2021-10-12,15,10,0.0,7.0,3,41,03:04 PM,10:14 PM,07:20 AM,06:13 PM,8,11,12,11,14,63,75,0.3,1027,15,10,285,11,london
2021-10-13,16,10,0.0,5.4,3,48,03:54 PM,11:28 PM,07:22 AM,06:11 PM,7,13,13,13,7,79,68,0.0,1028,16,10,156,5,london
2021-10-14,19,12,0.0,10.9,5,54,04:29 PM,No moonset,07:23 AM,06:09 PM,10,15,15,15,17,23,72,0.0,1024,19,10,251,12,london
2021-10-15,14,12,0.0,5.4,3,61,04:55 PM,12:46 AM,07:25 AM,06:07 PM,8,13,13,13,12,84,73,0.1,1019,14,10,136,9,london
2021-10-16,15,9,0.0,8.5,3,68,05:15 PM,02:06 AM,07:27 AM,06:05 PM,4,12,12,12,10,36,61,0.0,1022,15,10,165,7,london
2021-10-17,14,10,0.0,5.4,3,75,05:31 PM,03:24 AM,07:28 AM,06:03 PM,10,12,12,12,15,58,84,0.6,1018,14,9,190,9,london
2021-10-18,17,11,0.0,5.4,3,81,05:45 PM,04:38 AM,07:30 AM,06:00 PM,11,13,14,13,19,59,84,7.1,1017,17,10,183,13,london
2021-10-19,18,15,0.0,3.8,4,88,05:58 PM,05:51 AM,07:32 AM,05:58 PM,14,16,16,16,27,92,88,1.7,1012,18,8,209,18,london
2021-10-20,18,12,0.0,3.8,4,95,06:12 PM,07:03 AM,07:34 AM,05:56 PM,12,15,16,15,35,88,78,18.0,1000,18,9,222,25,london
2021-10-21,10,8,0.0,5.4,2,98,06:26 PM,08:14 AM,07:35 AM,05:54 PM,2,7,9,7,23,42,62,2.9,1007,10,9,311,18,london
2021-10-22,12,7,0.0,5.4,3,91,06:44 PM,09:26 AM,07:37 AM,05:52 PM,4,7,9,7,22,53,68,0.0,1023,12,10,269,15,london
2021-10-23,13,7,0.0,8.7,4,85,07:06 PM,10:36 AM,07:39 AM,05:50 PM,5,9,10,9,12,22,73,0.0,1024,13,10,214,9,london
2021-10-24,14,10,0.0,8.7,3,78,07:34 PM,11:46 AM,07:40 AM,05:48 PM,7,10,12,10,20,40,73,0.1,1018,14,10,182,13,london
2021-10-25,15,11,0.0,8.7,3,71,08:10 PM,12:50 PM,07:42 AM,05:46 PM,9,12,13,12,16,42,78,0.1,1017,15,10,237,11,london
2021-10-26,15,9,0.0,5.4,3,64,08:57 PM,01:47 PM,07:44 AM,05:45 PM,8,11,12,11,17,49,80,0.0,1020,15,10,226,12,london
2021-10-27,19,14,0.0,7.0,4,58,09:55 PM,02:34 PM,07:46 AM,05:43 PM,12,16,16,16,29,53,76,0.0,1017,19,10,215,21,london
2021-10-28,20,13,0.0,8.7,5,51,11:02 PM,03:11 PM,07:47 AM,05:41 PM,10,14,15,14,29,3,70,0.0,1010,20,10,191,20,london
2021-10-29,14,11,0.0,3.7,3,44,No moonrise,03:40 PM,07:49 AM,05:39 PM,10,12,14,12,27,69,79,6.9,1000,14,8,202,19,london
2021-10-30,14,11,0.0,3.7,3,37,12:16 AM,04:03 PM,07:51 AM,05:37 PM,9,11,12,11,23,89,84,8.7,999,14,8,202,16,london
2021-10-31,13,9,0.0,3.7,3,30,01:33 AM,04:21 PM,07:53 AM,05:35 PM,8,9,11,9,28,69,82,12.5,997,13,9,208,19,london
2021-11-01,12,9,0.0,7.0,3,24,02:53 AM,04:37 PM,07:54 AM,05:33 PM,5,8,10,8,26,39,71,0.1,996,12,10,231,18,london
2021-11-02,11,8,0.0,7.0,2,17,04:14 AM,04:53 PM,07:56 AM,05:32 PM,5,8,9,8,9,53,74,0.0,998,11,10,308,7,london
2021-11-03,11,7,0.0,5.3,2,10,05:39 AM,05:10 PM,07:58 AM,05:30 PM,5,8,9,8,10,80,76,0.7,1005,11,10,264,7,london
2021-11-04,10,6,0.0,7.0,2,3,07:06 AM,05:28 PM,08:00 AM,05:28 PM,3,5,7,5,22,38,74,0.0,1017,10,10,345,17,london
2021-11-05,9,5,0.0,7.0,2,3,08:37 AM,05:51 PM,08:01 AM,05:26 PM,2,6,7,6,14,73,67,0.0,1026,9,10,294,10,london
2021-11-06,11,6,0.0,3.5,2,10,10:09 AM,06:21 PM,08:03 AM,05:25 PM,6,7,8,7,16,51,83,0.0,1027,11,10,242,11,london
2021-11-07,12,9,0.0,8.7,4,17,11:38 AM,07:04 PM,08:05 AM,05:23 PM,5,9,11,9,20,33,70,0.1,1022,12,10,291,15,london
2021-11-08,12,7,0.0,8.7,3,24,12:53 PM,08:01 PM,08:07 AM,05:21 PM,4,8,9,8,13,23,73,0.0,1023,12,10,266,9,london
2021-11-09,14,10,0.0,5.2,3,30,01:52 PM,09:13 PM,08:08 AM,05:20 PM,10,11,12,11,15,78,87,0.1,1023,14,8,222,9,london
2021-11-10,14,11,0.0,3.4,3,37,02:32 PM,10:32 PM,08:10 AM,05:18 PM,10,12,13,12,10,70,86,0.0,1024,14,10,230,7,london
2021-11-11,14,11,0.0,5.2,3,44,03:02 PM,11:54 PM,08:12 AM,05:17 PM,10,12,12,12,6,76,89,0.3,1025,14,8,143,4,london
2021-11-12,16,10,0.0,3.4,3,51,03:23 PM,No moonset,08:13 AM,05:15 PM,8,10,12,10,26,59,77,0.2,1012,16,10,209,18,london
2021-11-13,12,11,0.0,3.4,3,58,03:40 PM,01:13 AM,08:15 AM,05:14 PM,8,10,12,10,23,87,78,0.9,1011,12,10,313,17,london
2021-11-14,13,10,0.0,5.1,3,64,03:54 PM,02:28 AM,08:17 AM,05:12 PM,7,10,11,10,18,85,75,0.1,1024,13,10,107,13,london
2021-11-15,13,9,0.0,6.9,3,71,04:07 PM,03:41 AM,08:19 AM,05:11 PM,6,11,11,11,8,53,72,0.0,1026,13,10,61,6,london
2021-11-16,11,7,0.0,6.9,2,78,04:20 PM,04:52 AM,08:20 AM,05:10 PM,7,8,9,8,10,54,86,0.0,1022,11,9,236,7,london
2021-11-17,11,8,0.0,8.7,3,85,04:34 PM,06:03 AM,08:22 AM,05:08 PM,4,8,10,8,17,41,70,0.0,1022,11,10,276,13,london
2021-11-18,13,8,0.0,3.3,3,91,04:50 PM,07:14 AM,08:24 AM,05:07 PM,9,9,10,9,21,76,89,0.0,1027,13,10,246,13,london
2021-11-19,14,9,0.0,8.7,3,98,05:10 PM,08:24 AM,08:25 AM,05:06 PM,9,10,11,10,14,43,85,0.0,1030,14,7,263,8,london
